,CAL,CNC,GR,HRD,HRM,PE,ZDEN,DTC,DTS
6664,9.2573,0.3089,37.6315,0.9024,0.9112,4.5753,2.3802,119.7182,144.59305
6665,9.2491,0.3149,39.5122,0.8944,0.9001,4.4365,2.3798,121.8759,144.59305
6666,9.2592,0.3341,41.1735,0.883,0.8799,4.5326,2.3639,121.9423,144.59305
6667,9.2633,0.3256,41.5052,0.8702,0.855,7.2764,2.3479,119.5866,144.59305
6668,9.2574,0.2977,41.2525,0.8585,0.8343,11.8164,2.3537,115.3939,144.59305
6669,9.2683,0.2863,40.4184,0.8501,0.8227,11.0342,2.3157,110.699,144.59305
6670,9.2559,0.3111,39.5362,0.8458,0.8191,7.3746,2.2764,107.0293,144.59305
6671,9.2833,0.3418,41.1838,0.8464,0.8217,5.152,2.2801,105.3674,144.59305
6672,9.3075,0.3462,43.342,0.8517,0.8302,4.8608,2.3193,105.7475,144.59305
6673,9.3215,0.3183,45.2451,0.8615,0.8459,4.8068,2.3531,107.6275,144.59305
6674,9.3326,0.2827,46.4835,0.8746,0.8687,4.2152,2.3547,110.3741,144.59305
6675,9.3419,0.2735,46.3258,0.8892,0.8942,4.2148,2.3418,113.4132,144.59305
6676,9.2745,0.2848,44.576,0.9032,0.9143,4.6955,2.3384,116.1698,144.59305
6677,9.2292,0.2904,42.4516,0.9151,0.9233,4.8805,2.3558,118.009,144.59305
6678,9.2263,0.2759,39.02,0.9249,0.9265,5.0848,2.3574,118.3433,144.59305
6679,9.2325,0.2631,36.8495,0.9328,0.9288,5.514,2.3695,116.8804,144.59305
6680,9.2214,0.2569,38.7876,0.9386,0.9322,4.9701,2.3911,113.9705,144.59305
6681,9.2092,0.2642,38.1472,0.9418,0.9351,4.2307,2.389,110.5889,144.59305
6682,9.2102,0.2828,37.2881,0.9418,0.9344,4.2935,2.3668,107.944,144.59305
6683,9.2102,0.2958,37.3952,0.9384,0.9284,4.6739,2.364,107.0704,144.59305
6684,9.2273,0.2916,38.357,0.9322,0.9183,4.3291,2.3726,108.5087,144.59305
6685,9.2204,0.3204,39.4082,0.9245,0.9082,3.9792,2.378,112.0251,144.59305
6686,9.1914,0.3496,41.5386,0.9173,0.9019,3.8984,2.3755,116.7788,144.59305
6687,9.1567,0.3329,42.8455,0.9127,0.9008,4.3022,2.3855,121.6695,144.59305
6688,9.1903,0.3082,40.6864,0.9126,0.9072,5.3545,2.4064,125.6322,144.59305
6689,9.1842,0.2949,39.4,0.9174,0.9231,7.5154,2.4325,128.0308,144.59305
6690,9.1822,0.3035,37.0073,0.9265,0.947,9.6142,2.448,128.7692,144.59305
6691,9.194,0.342,34.996,0.9373,0.972,9.9869,2.4577,128.0394,144.59305
6692,9.3324,0.4003,34.4476,0.9452,0.9875,8.7507,2.4761,126.1135,144.59305
6693,9.3157,0.4259,35.2805,0.9456,0.9868,8.1999,2.4691,123.1538,144.59305
6694,9.3435,0.3569,38.9379,0.9496,0.9787,5.5908,2.452,119.3426,144.59305
6695,9.3384,0.3173,41.8547,0.9445,0.9577,4.3736,2.4383,115.0478,144.59305
6696,9.3487,0.3137,42.4269,0.9362,0.9364,5.1325,2.4494,110.9926,144.59305
6697,9.32,0.3201,42.2378,0.9266,0.9175,6.796,2.4501,107.9982,144.59305
6698,9.3667,0.3256,40.8321,0.9167,0.9009,7.8035,2.4288,106.5549,144.59305
6699,9.3443,0.3245,42.4113,0.9066,0.8859,7.0121,2.4198,106.5296,144.59305
6700,9.3786,0.3165,49.4388,0.8968,0.8727,5.6778,2.4178,107.2184,144.59305
6701,9.3975,0.3061,51.9526,0.8879,0.8628,6.7169,2.3781,107.6913,144.59305
6702,9.4297,0.2945,49.4643,0.8816,0.8584,9.6263,2.366,107.3787,144.59305
6703,9.4761,0.2972,50.2856,0.8794,0.8618,7.9793,2.3717,106.2556,144.59305
6704,9.3692,0.2879,46.8665,0.8818,0.8744,5.4789,2.3545,104.8012,144.59305
6705,9.2699,0.2774,40.9028,0.8871,0.8929,4.9124,2.3614,103.6156,144.59305
6706,9.2663,0.2837,40.2302,0.8931,0.9119,6.7164,2.3805,103.083,144.59305
6707,9.2885,0.2972,39.2188,0.8981,0.9254,10.1694,2.3801,103.3242,144.59305
6708,9.3376,0.3146,41.3293,0.9009,0.9302,12.8338,2.3569,104.3324,144.59305
6709,9.4003,0.3392,44.1668,0.9016,0.9269,13.6002,2.3365,105.9909,144.59305
6710,9.5875,0.363,45.0483,0.9012,0.9189,14.2537,2.3389,107.9642,144.59305
6711,9.6261,0.3637,45.8356,0.901,0.9092,15.4926,2.3455,109.7113,144.59305
6712,9.5982,0.3417,46.2685,0.9024,0.9012,16.0154,2.3235,110.7554,144.59305
6713,9.3822,0.3202,45.0812,0.9062,0.8996,14.2311,2.309,110.9378,144.59305
6714,9.2901,0.3011,41.0479,0.9121,0.9069,9.2345,2.3138,111.0085,144.59305
6715,9.2873,0.2743,39.1229,0.9197,0.9218,5.6943,2.3251,110.8057,144.59305
6716,9.2743,0.2562,36.3188,0.9277,0.9405,4.4807,2.3529,110.1293,144.59305
6717,9.2663,0.2568,34.6225,0.9347,0.9587,4.9172,2.3909,109.3949,144.59305
6718,9.2642,0.2747,35.3237,0.9391,0.9722,7.126,2.4179,108.2722,144.59305
6719,9.2964,0.3061,37.4092,0.9395,0.9766,11.266,2.4208,106.5703,144.59305
6720,9.2923,0.3291,39.9145,0.9355,0.968,13.6979,2.3932,104.6602,144.59305
6721,9.2955,0.3109,44.1749,0.9279,0.947,12.3725,2.352,103.2796,144.59305
6722,9.2794,0.2974,45.4024,0.9189,0.9241,9.204,2.3333,103.0643,144.59305
6723,9.2766,0.2832,43.229,0.9108,0.9065,7.0241,2.3296,104.1413,144.59305
6724,9.2614,0.2829,41.1584,0.9042,0.8956,6.0751,2.3107,106.0961,144.59305
6725,9.2766,0.2966,41.6546,0.8993,0.8894,5.6399,2.3103,108.3125,144.59305
6726,9.2785,0.3112,42.8927,0.8952,0.8843,5.7137,2.3495,110.2071,144.59305
6727,9.2864,0.3097,45.6967,0.8914,0.8773,6.3343,2.3949,110.9947,144.59305
6728,9.2986,0.2864,48.928,0.8877,0.8673,6.6848,2.3993,111.4626,144.59305
6729,9.3076,0.2685,48.0219,0.8848,0.8557,7.4439,2.399,111.1911,144.59305
6730,9.3134,0.2638,47.1618,0.885,0.8477,10.2807,2.4099,109.7857,144.59305
6731,9.3125,0.2807,46.6416,0.8909,0.8527,10.245,2.363,108.6223,144.59305
6732,9.3116,0.2987,46.1448,0.9018,0.8706,8.5925,2.3092,108.0759,144.59305
6733,9.3205,0.3129,44.5877,0.9149,0.8927,8.5433,2.3287,108.448,144.59305
6734,9.3506,0.3139,44.3335,0.9267,0.91,8.6717,2.3563,109.7153,144.59305
6735,9.3482,0.3009,44.3429,0.9355,0.9202,8.755,2.3478,111.5502,144.59305
6736,9.3664,0.3075,45.3325,0.9412,0.9259,8.7623,2.3578,113.463,144.59305
6737,9.3877,0.3235,45.4547,0.9446,0.9291,9.1893,2.368,114.9908,144.59305
6738,9.3856,0.3263,44.7048,0.9466,0.9306,8.6843,2.3562,115.7204,144.59305
6739,9.3905,0.3235,43.362,0.9476,0.932,8.4723,2.3387,115.3776,144.59305
6740,9.4037,0.3217,41.4721,0.9476,0.9341,9.0287,2.3254,113.8597,144.59305
6741,9.3604,0.3246,40.3237,0.9471,0.9359,8.392,2.3374,111.34,144.59305
6742,9.3254,0.3327,37.591,0.9465,0.937,7.2538,2.3797,108.5529,144.59305
6743,9.3204,0.3344,37.7153,0.9465,0.9393,7.1221,2.4052,106.5639,144.59305
6744,9.3597,0.3135,40.2368,0.9476,0.9438,8.725,2.4385,105.9335,144.59305
6745,9.3034,0.2989,37.2123,0.95,0.9498,10.5638,2.4302,106.3832,144.59305
6746,9.2523,0.2829,36.8863,0.9533,0.9573,9.643,2.4356,107.0143,144.59305
6747,9.2421,0.2817,40.8585,0.9565,0.9655,8.0943,2.4112,106.9934,144.59305
6748,9.2604,0.2938,44.176,0.958,0.9701,6.892,2.3554,106.1927,144.59305
6749,9.2533,0.3057,48.0289,0.9565,0.9662,5.3715,2.3328,105.25,144.59305
6750,9.2432,0.329,50.2685,0.9518,0.9528,6.3742,2.3231,104.9768,144.59305
6751,9.2584,0.3581,48.6046,0.9454,0.9346,7.2971,2.3402,105.7707,144.59305
6752,9.2372,0.3577,47.5787,0.9393,0.9194,6.1433,2.3504,107.4359,144.59305
6753,9.2271,0.3339,51.6062,0.9354,0.913,5.4493,2.3189,109.2426,144.59305
6754,9.2241,0.3182,53.8427,0.9344,0.9169,5.1354,2.326,110.3711,144.59305
6755,9.2138,0.3178,54.3461,0.9361,0.9288,4.9746,2.3698,110.5364,144.59305
6756,9.2313,0.3329,55.1227,0.9394,0.9439,4.6446,2.3821,109.9102,144.59305
6757,9.2244,0.3473,57.334,0.9423,0.9573,4.6286,2.3843,108.8745,144.59305
6758,9.2272,0.3434,59.5438,0.9424,0.9635,4.5782,2.3998,107.8615,144.59305
6759,9.2244,0.3379,57.4868,0.9381,0.9591,5.1156,2.4003,107.2025,144.59305
6760,9.2313,0.3351,57.4966,0.9289,0.9447,7.477,2.3642,107.0773,144.59305
6761,9.2642,0.3884,59.4079,0.9156,0.9235,9.8399,2.3105,107.5167,144.59305
6762,9.3536,0.479,55.719,0.8999,0.8991,11.1265,2.3274,108.3907,144.59305
6763,9.4256,0.4676,50.5244,0.8834,0.8741,12.1953,2.3507,109.3397,144.59305
6764,9.4901,0.413,46.9181,0.8674,0.8503,12.9994,2.3105,109.9273,144.59305
6765,9.5063,0.4036,43.3833,0.8522,0.8291,13.1707,2.2802,109.9273,144.59305
6766,9.481,0.4369,43.8878,0.8374,0.8098,12.5704,2.2726,109.4215,144.59305
6767,9.4935,0.4944,47.6467,0.8227,0.79,10.3627,2.291,108.7154,144.59305
6768,9.5511,0.4377,53.605,0.8097,0.7691,7.5629,2.3145,108.1221,144.59305
6769,9.3521,0.3849,55.3955,0.8019,0.753,6.6929,2.3219,107.7835,144.59305
6770,9.3096,0.357,52.711,0.8027,0.7536,7.009,2.3147,107.755,144.59305
6771,9.3095,0.3705,49.335,0.8137,0.7786,7.5516,2.3062,108.0517,144.59305
6772,9.3185,0.3989,44.9962,0.833,0.8213,7.5459,2.3287,108.601,144.59305
6773,9.3205,0.3513,44.1222,0.8564,0.8647,7.3928,2.3584,109.1977,144.59305
6774,9.2781,0.2928,47.922,0.8786,0.9001,8.0047,2.3783,109.656,144.59305
6775,9.271,0.2814,47.0041,0.8947,0.9317,8.9562,2.423,109.9055,144.59305
6776,9.2632,0.2934,46.34,0.9013,0.9539,8.8648,2.4275,110.0002,144.59305
6777,9.2734,0.3127,48.0057,0.8965,0.9503,8.7534,2.406,110.087,144.59305
6778,9.2935,0.3168,46.9912,0.8809,0.9229,9.3759,2.4265,110.3223,144.59305
6779,9.2934,0.3303,45.9998,0.8578,0.8899,12.9947,2.4051,110.8161,144.59305
6780,9.3676,0.4285,50.5272,0.8312,0.8518,15.944,2.2939,111.6458,144.59305
6781,9.3173,0.5424,52.6947,0.8053,0.8012,17.6148,2.217,112.7207,144.59305
6782,9.2967,0.5291,47.8124,0.7838,0.753,17.866,2.2181,113.8342,144.59305
6783,9.2843,0.5325,48.8118,0.7683,0.728,16.3715,2.185,114.8791,144.59305
6784,9.3075,0.491,49.7917,0.7577,0.7227,14.2723,2.153,115.9434,144.59305
6785,9.9346,0.4226,48.4802,0.7494,0.7196,13.0721,2.1904,117.2267,144.59305
6786,9.8812,0.4104,51.3023,0.742,0.7131,13.2879,2.2085,118.8848,144.59305
6787,9.3664,0.4009,55.1301,0.7367,0.7086,14.6952,2.221,120.8548,144.59305
6788,9.3639,0.4112,53.2319,0.7367,0.708,14.8127,2.2471,122.7353,144.59305
6789,9.3546,0.4339,49.8864,0.7442,0.714,11.4461,2.268,123.9515,144.59305
6790,9.4533,0.4522,53.995,0.7591,0.7328,9.4513,2.344,124.0539,144.59305
6791,9.2624,0.4808,63.1331,0.7792,0.7651,8.9196,2.3714,122.8802,144.59305
6792,9.2484,0.4394,63.6927,0.8009,0.8011,7.305,2.3855,120.6727,144.59305
6793,9.2051,0.3754,58.3832,0.8203,0.8322,6.7763,2.4224,117.9865,144.59305
6794,9.2025,0.3395,59.0859,0.8348,0.857,7.4267,2.4321,115.3984,144.59305
6795,9.1783,0.3419,60.151,0.8429,0.8735,7.4546,2.4377,113.3068,144.59305
6796,9.1872,0.3386,56.6497,0.8436,0.8747,8.1982,2.4302,111.7584,144.59305
6797,9.1972,0.3158,54.1174,0.8379,0.8561,10.1279,2.3366,110.5453,144.59305
6798,9.2216,0.2905,50.9583,0.829,0.8253,9.3523,2.2642,109.5249,144.59305
6799,9.1013,0.2705,48.0382,0.8218,0.7993,8.7241,2.2534,108.8639,144.59305
6800,9.0248,0.2444,47.2662,0.8205,0.7918,8.6144,2.2675,108.8402,144.59305
6801,9.1625,0.2516,43.521,0.8267,0.8058,8.9179,2.2669,109.5122,144.59305
6802,8.8453,0.2831,45.5415,0.839,0.8336,9.0409,2.3163,110.5995,144.59305
6803,8.8727,0.3132,50.5477,0.8549,0.8631,8.7677,2.391,111.529,144.59305
6804,8.8987,0.3173,52.341,0.8723,0.8886,8.8438,2.4058,111.7231,144.59305
6805,8.9391,0.3118,50.4603,0.8898,0.9129,9.4213,2.3816,110.9678,144.59305
6806,8.9075,0.3021,46.2535,0.9058,0.9385,10.1455,2.3431,109.5347,144.59305
6807,8.8723,0.2969,46.1379,0.9176,0.9591,10.7262,2.3191,108.054,144.59305
6808,8.8405,0.2774,49.9947,0.9227,0.9634,11.8904,2.3189,107.1514,144.59305
6809,8.8435,0.2873,54.5638,0.9205,0.9471,13.3347,2.3256,107.0574,144.59305
6810,8.8735,0.3537,57.2377,0.9138,0.9208,14.599,2.3149,107.5824,144.59305
6811,8.9256,0.3884,53.3696,0.9071,0.9009,14.3695,2.2913,108.4395,144.59305
6812,9.037,0.3368,50.0289,0.9037,0.8957,13.8724,2.3214,109.2063,144.59305
6813,9.0779,0.2118,52.2208,0.9044,0.9008,14.314,2.3439,109.5331,144.59305
6814,9.0617,0.112,60.5956,0.908,0.9079,14.2623,2.3637,109.5542,144.59305
6815,9.0851,0.1227,67.8256,0.9125,0.9129,13.7853,2.3877,109.4324,144.59305
6816,9.0749,0.2121,67.0591,0.9168,0.9173,12.9699,2.3816,110.2773,144.59305
6817,9.0688,0.3038,63.1056,0.9203,0.9232,10.9291,2.359,111.6721,144.59305
6818,8.9966,0.3726,60.7934,0.9227,0.9312,9.1179,2.3251,112.8181,144.59305
6819,8.8424,0.3763,57.3883,0.9231,0.9387,8.9676,2.3082,111.8523,144.59305
6820,8.8205,0.3486,56.2989,0.9206,0.9412,8.541,2.2931,109.5984,144.59305
6821,8.8303,0.3015,59.3201,0.9146,0.9355,8.3032,2.3371,107.834,144.59305
6822,8.8415,0.2975,58.4319,0.9059,0.9227,9.1784,2.3827,106.2865,144.59305
6823,8.8214,0.2995,60.1116,0.8963,0.9085,9.4447,2.3498,104.7008,144.59305
6824,8.7801,0.307,57.6038,0.8872,0.8982,8.7518,2.3078,103.0701,144.59305
6825,8.7714,0.3223,48.7561,0.8793,0.8932,8.4012,2.3182,101.554,144.59305
6826,8.7717,0.3621,45.3883,0.8726,0.8895,8.715,2.3231,100.6254,144.59305
6827,8.7876,0.3418,46.4634,0.8672,0.8831,8.9996,2.3151,99.7764,144.59305
6828,8.7954,0.2997,47.668,0.8637,0.8751,8.9747,2.3042,99.0656,144.59305
6829,8.8275,0.2916,50.5437,0.863,0.8714,9.3464,2.3336,97.9092,144.59305
6830,8.8394,0.2996,49.9946,0.8655,0.876,11.1577,2.3553,96.8627,144.59305
6831,8.8414,0.3199,49.4222,0.8715,0.8877,12.3958,2.3593,96.6191,144.59305
6832,8.8363,0.4343,56.0613,0.8803,0.9018,11.0229,2.3552,98.3767,144.59305
6833,8.8545,0.4671,62.6591,0.8911,0.915,9.8424,2.3528,101.9168,144.59305
6834,8.8656,0.3955,63.5305,0.9031,0.9278,9.8153,2.3491,105.6208,144.59305
6835,8.8706,0.4636,56.1284,0.9164,0.9433,11.3353,2.3397,108.9453,144.59305
6836,8.8364,0.9997,47.7847,0.932,0.9657,13.3611,2.3613,111.3735,144.59305
6837,8.8115,1.5958,43.4649,0.9508,1.0,12.8091,2.3889,112.6718,144.59305
6838,8.7913,0.7093,39.9572,0.9722,1.0503,12.4109,2.4018,112.915,144.59305
6839,8.7842,0.1607,36.0903,0.9924,1.1104,12.5333,2.4018,111.5753,144.59305
6840,8.8043,0.1197,32.4479,1.0049,1.1585,12.1155,2.4063,109.5215,144.59305
6841,8.8557,0.1092,33.879,1.0039,1.1661,12.744,2.4038,107.1129,144.59305
6842,8.9008,0.1551,40.168,0.9886,1.1244,13.4721,2.3512,104.8832,144.59305
6843,8.932,0.2462,46.046,0.9638,1.0547,13.1034,2.3025,103.2947,144.59305
6844,8.9989,0.2923,50.0988,0.9365,0.9866,12.5872,2.2916,102.7844,144.59305
6845,8.6693,0.3206,51.5255,0.912,0.9377,11.8845,2.2612,103.1312,144.59305
6846,8.607,0.3023,46.796,0.8926,0.9108,7.9492,1.9355,102.8646,144.59305
6847,8.5919,0.2945,37.8857,0.878,0.8996,5.4399,1.319,101.0142,144.59305
6848,8.6021,0.3033,31.356,0.8663,0.8923,4.9878,1.3438,98.0545,144.59305
6849,8.595,0.2934,32.7537,0.8555,0.8782,4.9727,1.5892,95.1764,144.59305
6850,8.5979,0.2751,33.7386,0.8448,0.8548,6.1985,2.0217,93.4421,144.59305
6851,8.5939,0.262,31.3024,0.8352,0.8265,8.7628,2.3012,92.744,144.59305
6852,8.5989,0.2483,31.5608,0.8291,0.8008,8.6232,2.365,92.8713,144.59305
6853,8.604,0.2632,37.6179,0.8291,0.7869,8.4456,2.3611,93.8243,144.59305
6854,8.6168,0.2865,46.9678,0.8365,0.7927,10.2219,2.3485,95.5294,144.59305
6855,8.6659,0.2973,53.5252,0.8505,0.8194,10.7479,2.3912,97.6604,144.59305
6856,8.702,0.3309,55.6443,0.8678,0.8598,10.3906,2.4976,99.42,144.59305
6857,8.7323,0.3607,54.138,0.8844,0.9003,10.5744,2.4814,100.8358,144.59305
6858,8.7434,0.33,53.5993,0.8969,0.9276,9.2004,2.3706,101.6304,144.59305
6859,8.7523,0.3298,58.8996,0.9047,0.9373,8.0989,2.2836,101.8917,144.59305
6860,8.722,0.3249,62.4335,0.9086,0.9382,8.734,2.2515,102.0951,144.59305
6861,8.6711,0.317,58.8689,0.9094,0.9412,13.2333,2.2316,102.4177,144.59305
6862,8.591,0.3172,51.6043,0.907,0.9469,16.6524,2.2735,101.6591,144.59305
6863,8.5649,0.3191,45.9698,0.901,0.9474,16.4814,2.327,100.858,144.59305
6864,8.5357,0.317,45.6691,0.8912,0.9377,14.2732,2.3145,101.0405,144.59305
6865,8.4976,0.3008,47.1319,0.8782,0.9173,12.0571,2.3411,102.6832,144.59305
6866,8.4987,0.2991,47.8045,0.8631,0.8845,10.1163,2.3754,105.3368,144.59305
6867,8.5276,0.3829,51.9118,0.8474,0.8439,9.8245,2.3631,107.4519,144.59305
6868,8.7439,0.4828,58.9599,0.8334,0.8101,12.6117,2.3713,110.0143,144.59305
6869,8.9406,0.4368,63.7906,0.8231,0.7938,16.2358,2.2926,112.3754,144.59305
6870,9.12,0.4057,68.061,0.8176,0.7919,15.4438,2.098,114.4517,144.59305
6871,9.0563,0.4255,69.3378,0.8165,0.7956,13.9815,1.8531,116.1549,144.59305
6872,9.0499,0.4008,67.699,0.8189,0.8019,12.6946,1.8696,117.1911,144.59305
6873,9.0538,0.394,63.3934,0.823,0.8118,10.6382,2.4623,118.6351,144.59305
6874,9.0498,0.4041,50.6943,0.8271,0.8226,10.6809,2.0332,120.7199,144.59305
6875,9.0184,0.3539,38.7182,0.8292,0.8275,11.6909,1.1561,120.6535,144.59305
6876,9.1212,0.3328,40.6113,0.8283,0.8223,12.8098,1.7823,117.8078,144.59305
6877,9.1622,0.3468,43.6246,0.8248,0.8107,14.1639,2.3348,114.2657,144.59305
6878,9.1783,0.3589,47.305,0.82,0.8,13.0187,2.3036,111.3458,144.59305
6879,9.1936,0.3795,52.58,0.8152,0.7945,11.8746,2.2491,110.2897,144.59305
6880,9.1553,0.4075,55.3552,0.8105,0.7939,9.5793,2.2537,110.9838,144.59305
6881,9.0618,0.3729,54.6522,0.8056,0.7963,9.193,2.2961,112.7973,144.59305
6882,9.087,0.3549,54.4605,0.8001,0.7971,11.1943,2.3201,114.3311,144.59305
6883,9.0539,0.3622,54.0273,0.7942,0.7927,10.4696,2.3416,114.6629,144.59305
6884,8.9328,0.348,48.316,0.788,0.786,10.1617,2.2932,113.6307,144.59305
6885,8.7935,0.3245,44.9483,0.7817,0.7816,8.737,2.278,111.3207,144.59305
6886,8.7454,0.3063,45.8833,0.7746,0.7775,8.018,2.2963,108.4636,144.59305
6887,8.7254,0.3473,47.8542,0.7663,0.7686,8.6905,2.3194,106.3764,144.59305
6888,8.7273,0.3763,52.3834,0.7573,0.7565,11.138,2.3472,105.3661,144.59305
6889,8.7485,0.36,54.5355,0.7493,0.7469,10.7164,2.3075,105.7578,144.59305
6890,8.7332,0.3616,50.7854,0.7438,0.7425,9.2808,2.2572,106.6908,144.59305
6891,8.7364,0.3684,44.8907,0.7418,0.7442,9.7058,2.2466,107.1772,144.59305
6892,8.7302,0.3361,41.6285,0.7425,0.7516,9.2569,2.264,106.7533,144.59305
6893,8.7412,0.2955,40.7067,0.7448,0.7599,7.9172,2.2775,105.4175,144.59305
6894,8.7324,0.3105,38.8513,0.7478,0.7635,7.1,2.2654,104.0376,144.59305
6895,8.7345,0.3303,35.4412,0.7514,0.7652,7.2813,2.2382,104.1624,144.59305
6896,8.7495,0.3637,35.9665,0.7564,0.7704,9.6187,2.2458,104.9092,144.59305
6897,8.7646,0.3695,42.8274,0.7636,0.7785,11.4,2.2769,105.1981,144.59305
6898,8.7584,0.3463,48.9658,0.7738,0.7876,12.112,2.2854,104.273,144.59305
6899,8.7422,0.3224,52.2496,0.7867,0.8009,11.365,2.3063,103.2119,144.59305
6900,8.7331,0.2969,51.3583,0.8015,0.8202,10.5304,2.31,103.8594,144.59305
6901,8.7393,0.2968,43.9329,0.8166,0.8404,10.9933,2.3248,105.4055,144.59305
6902,8.7494,0.3089,37.5053,0.831,0.8574,10.5544,2.3959,106.5064,144.59305
6903,8.7777,0.3332,36.8825,0.8442,0.8759,8.966,2.4562,107.0908,144.59305
6904,8.7804,0.313,36.9483,0.8554,0.8984,8.5324,2.398,107.2659,144.59305
6905,8.7744,0.3235,39.8238,0.8634,0.9145,9.0956,2.3196,107.2812,144.59305
6906,8.7222,0.3663,38.5859,0.8677,0.9132,9.0817,2.2841,106.8202,144.59305
6907,8.7063,0.3682,29.6345,0.8689,0.8988,8.3603,2.2697,106.4543,144.59305
6908,8.7133,0.3431,37.1,0.8687,0.884,9.4574,2.2664,106.455,144.59305
6909,8.7583,0.325,48.4104,0.8685,0.877,11.6201,2.2908,107.4954,144.59305
6910,8.7744,0.3329,46.8471,0.8687,0.8796,12.2915,2.296,107.9735,144.59305
6911,8.7572,0.3426,43.367,0.8695,0.8876,12.1954,2.3152,108.4711,144.59305
6912,8.7051,0.313,41.2434,0.8722,0.8969,12.7005,2.3645,107.7343,144.59305
6913,8.6091,0.2779,37.9573,0.8783,0.9114,13.5757,2.3981,105.689,144.59305
6914,8.5637,0.2925,36.4331,0.8881,0.9356,12.7793,2.3887,102.8132,144.59305
6915,8.5762,0.3145,38.9251,0.8996,0.9632,9.6526,2.3674,100.4208,144.59305
6916,8.5712,0.3354,40.7691,0.9096,0.9819,8.7474,2.3303,99.3802,144.59305
6917,8.5711,0.3441,44.5337,0.9154,0.9871,10.575,2.3411,98.9281,144.59305
6918,8.5577,0.3417,47.3858,0.9166,0.982,10.1641,2.3452,98.317,144.59305
6919,8.5456,0.3118,46.8063,0.9136,0.9699,9.0724,2.3306,97.6477,144.59305
6920,8.5368,0.2912,44.2592,0.9078,0.9522,8.75,2.3324,97.9377,144.59305
6921,8.4973,0.2833,40.5802,0.9012,0.9302,9.8211,2.342,99.6313,144.59305
6922,8.5296,0.3122,43.3309,0.897,0.9111,10.6013,2.3462,101.7033,144.59305
6923,8.7291,0.3636,48.6329,0.8972,0.9063,10.5566,2.3339,103.956,144.59305
6924,8.9308,0.4181,50.3821,0.9007,0.9176,10.63,2.3334,105.5554,144.59305
6925,8.9729,0.4397,51.637,0.9034,0.9286,10.4917,2.3322,106.8334,144.59305
6926,8.9738,0.4669,49.1316,0.9006,0.919,10.409,2.3303,107.8008,144.59305
6927,8.9617,0.5143,45.205,0.8916,0.8907,9.8171,2.3226,108.1593,144.59305
6928,8.8169,0.4362,47.2536,0.8794,0.865,8.537,2.3042,108.5326,144.59305
6929,8.7614,0.3735,51.3051,0.8673,0.8556,10.5796,2.2947,109.1984,144.59305
6930,8.7052,0.3788,51.4553,0.8564,0.8558,11.9155,2.3016,110.4451,144.59305
6931,8.5808,0.362,49.7767,0.846,0.8512,10.6753,2.2946,110.0981,144.59305
6932,8.4786,0.3394,44.507,0.8349,0.8394,9.6929,2.2948,108.4875,144.59305
6933,8.4897,0.3408,34.7568,0.823,0.8253,9.2869,2.2813,105.7549,144.59305
6934,8.4576,0.3344,29.7807,0.8108,0.807,7.8039,2.2358,104.1908,144.59305
6935,8.4336,0.2691,28.573,0.7992,0.7808,6.4895,2.2303,104.0818,144.59305
6936,8.4216,0.2154,26.5708,0.7901,0.7533,6.3513,2.2451,103.2484,144.59305
6937,8.4098,0.1998,25.0056,0.7864,0.7358,6.6744,2.2446,102.4396,144.59305
6938,8.3928,0.1963,24.9338,0.7913,0.7344,7.1235,2.2515,101.3686,144.59305
6939,8.4061,0.1995,26.5674,0.8073,0.7504,7.4893,2.2415,100.5008,144.59305
6940,8.5212,0.2164,30.975,0.8345,0.7853,8.1735,2.2369,99.6669,144.59305
6941,8.5157,0.256,35.2664,0.8706,0.8395,11.3483,2.2889,99.2028,144.59305
6942,8.5357,0.3002,39.2345,0.9114,0.9033,15.9299,2.3321,99.9412,144.59305
6943,8.65,0.3648,42.4038,0.9532,0.9581,17.114,2.2724,102.6207,144.59305
6944,8.8364,0.4249,41.7493,0.9966,1.0025,16.989,2.2364,107.2667,144.59305
6945,9.0052,0.3972,38.8106,1.045,1.0651,16.5896,2.25,111.9376,144.59305
6946,9.0946,0.3408,34.2913,1.098,1.1733,15.2445,2.3451,115.3763,144.59305
6947,9.1615,0.2661,34.676,1.144,1.3089,14.5037,2.4688,114.8672,144.59305
6948,9.3153,0.2924,37.3829,1.1476,1.3654,16.8782,2.3512,109.8319,144.59305
6949,9.2434,0.3337,37.7046,1.0906,1.2349,17.6838,2.3026,101.8162,144.59305
6950,9.1502,0.3435,40.6161,1.026,1.1025,17.5624,2.3009,98.5153,144.59305
6951,9.149,0.369,43.6338,0.9648,0.9972,17.0978,2.2748,98.3126,144.59305
6952,9.1772,0.3678,43.3771,0.915,0.9194,16.136,2.2784,99.1836,144.59305
6953,9.1751,0.3759,46.8817,0.8802,0.8621,16.2015,2.3259,100.0483,144.59305
6954,9.1811,0.4126,50.9268,0.8619,0.8285,17.2828,2.3172,101.4733,144.59305
6955,9.1702,0.4278,49.7145,0.8583,0.8271,17.17,2.2301,104.844,144.59305
6956,9.1401,0.4435,52.3357,0.8613,0.8532,16.1957,2.2061,108.302,144.59305
6957,9.8565,0.428,56.3065,0.8585,0.8768,16.5546,2.2655,110.3241,144.59305
6958,9.4627,0.3814,57.4978,0.8417,0.8655,15.8316,2.3097,110.8725,144.59305
